4.288009568317891623e-02,1.000000000000000021e-03
5.249529159505399861e-02,2.000000000000000042e-03
6.211048750692908099e-02,2.000000000000000042e-03
7.172568341880415643e-02,3.000000000000000062e-03
8.134087933067923881e-02,4.000000000000000083e-03
9.095607524255432119e-02,6.000000000000000125e-03
1.005712711544294036e-01,8.000000000000000167e-03
1.101864670663044721e-01,1.000000000000000021e-02
1.198016629781795683e-01,1.000000000000000021e-02
1.294168588900546368e-01,1.200000000000000025e-02
1.390320548019297053e-01,1.600000000000000033e-02
1.486472507138048016e-01,1.799999999999999864e-02
1.582624466256798978e-01,2.299999999999999961e-02
1.678776425375549386e-01,2.999999999999999889e-02
1.774928384494300349e-01,3.400000000000000244e-02
1.871080343613051311e-01,3.799999999999999906e-02
1.967232302731801996e-01,4.200000000000000261e-02
2.063384261850552681e-01,4.299999999999999656e-02
2.159536220969303644e-01,4.599999999999999922e-02
2.255688180088054606e-01,5.000000000000000278e-02
2.351840139206805291e-01,5.399999999999999939e-02
2.447992098325555976e-01,5.800000000000000294e-02
2.544144057444306939e-01,6.099999999999999867e-02
2.640296016563057346e-01,6.199999999999999956e-02
2.736447975681808309e-01,7.099999999999999367e-02
2.832599934800559272e-01,7.499999999999999722e-02
2.928751893919310234e-01,7.900000000000000078e-02
3.024903853038060642e-01,8.300000000000000433e-02
3.121055812156811604e-01,8.999999999999999667e-02
3.217207771275562567e-01,9.900000000000000466e-02
3.313359730394312974e-01,1.069999999999999979e-01
3.409511689513063937e-01,1.120000000000000023e-01
3.505663648631814899e-01,1.170000000000000068e-01
3.601815607750565862e-01,1.270000000000000018e-01
3.697967566869316269e-01,1.350000000000000089e-01
3.794119525988067232e-01,1.439999999999999891e-01
3.890271485106818194e-01,1.499999999999999944e-01
3.986423444225568602e-01,1.590000000000000024e-01
4.082575403344319565e-01,1.640000000000000069e-01
4.178727362463070527e-01,1.700000000000000122e-01
4.274879321581821490e-01,1.799999999999999933e-01
4.371031280700571897e-01,1.880000000000000004e-01
4.467183239819322860e-01,1.980000000000000093e-01
4.563335198938073822e-01,2.099999999999999922e-01
4.659487158056824230e-01,2.169999999999999984e-01
4.755639117175575192e-01,2.270000000000000073e-01
4.851791076294326155e-01,2.399999999999999911e-01
4.947943035413077117e-01,2.489999999999999991e-01
5.044094994531828080e-01,2.600000000000000089e-01
5.140246953650579043e-01,2.650000000000000133e-01
5.236398912769330005e-01,2.700000000000000178e-01
5.332550871888079858e-01,2.760000000000000231e-01
5.428702831006830820e-01,2.869999999999999774e-01
5.524854790125581783e-01,3.009999999999999898e-01
5.621006749244332745e-01,3.089999999999999969e-01
5.717158708363083708e-01,3.160000000000000031e-01
5.813310667481834670e-01,3.270000000000000129e-01
5.909462626600585633e-01,3.360000000000000209e-01
6.005614585719336596e-01,3.499999999999999778e-01
6.101766544838087558e-01,3.579999999999999849e-01
6.197918503956838521e-01,3.659999999999999920e-01
6.294070463075588373e-01,3.840000000000000080e-01
6.390222422194339336e-01,4.000000000000000222e-01
6.486374381313090298e-01,4.129999999999999782e-01
6.582526340431841261e-01,4.259999999999999898e-01
6.678678299550592223e-01,4.400000000000000022e-01
6.774830258669343186e-01,4.640000000000000235e-01
6.870982217788093038e-01,4.809999999999999831e-01
6.967134176906844001e-01,4.919999999999999929e-01
7.063286136025594963e-01,5.050000000000000044e-01
7.159438095144345926e-01,5.210000000000000187e-01
7.255590054263096889e-01,5.390000000000000346e-01
7.351742013381847851e-01,5.500000000000000444e-01
7.447893972500598814e-01,5.580000000000000515e-01
7.544045931619349776e-01,5.729999999999999538e-01
7.640197890738099629e-01,5.879999999999999671e-01
7.736349849856850591e-01,6.009999999999999787e-01
7.832501808975601554e-01,6.189999999999999947e-01
7.928653768094352516e-01,6.370000000000000107e-01
8.024805727213103479e-01,6.570000000000000284e-01
8.120957686331854442e-01,6.720000000000000417e-01
8.217109645450604294e-01,6.929999999999999494e-01
8.313261604569355256e-01,7.009999999999999565e-01
8.409413563688106219e-01,7.229999999999999760e-01
8.505565522806857182e-01,7.389999999999999902e-01
8.601717481925608144e-01,7.510000000000000009e-01
8.697869441044359107e-01,7.660000000000000142e-01
8.794021400163110069e-01,7.780000000000000249e-01
8.890173359281861032e-01,7.990000000000000435e-01
8.986325318400610884e-01,8.159999999999999476e-01
9.082477277519361847e-01,8.329999999999999627e-01
9.178629236638112809e-01,8.529999999999999805e-01
9.274781195756863772e-01,8.609999999999999876e-01
9.370933154875614735e-01,8.790000000000000036e-01
9.467085113994365697e-01,8.990000000000000213e-01
9.563237073113115549e-01,9.230000000000000426e-01
9.659389032231866512e-01,9.379999999999999449e-01
9.755540991350617475e-01,9.629999999999999671e-01
9.851692950469368437e-01,9.819999999999999840e-01
9.947844909588119400e-01,1.000000000000000000e+00
