2.888609774963252219e-02,2.000000000000000042e-03
3.863412071807229009e-02,2.000000000000000042e-03
4.838214368651204411e-02,2.000000000000000042e-03
5.813016665495181201e-02,2.000000000000000042e-03
6.787818962339156603e-02,2.000000000000000042e-03
7.762621259183133393e-02,3.000000000000000062e-03
8.737423556027110183e-02,4.000000000000000083e-03
9.712225852871085585e-02,6.000000000000000125e-03
1.068702814971506238e-01,8.999999999999999320e-03
1.166183044655903778e-01,1.000000000000000021e-02
1.263663274340301457e-01,1.200000000000000025e-02
1.361143504024699413e-01,1.499999999999999944e-02
1.458623733709096815e-01,1.700000000000000122e-02
1.556103963393494494e-01,2.299999999999999961e-02
1.653584193077892173e-01,2.599999999999999881e-02
1.751064422762289574e-01,2.999999999999999889e-02
1.848544652446687531e-01,3.300000000000000155e-02
1.946024882131084932e-01,3.699999999999999817e-02
2.043505111815482611e-01,4.200000000000000261e-02
2.140985341499880290e-01,4.499999999999999833e-02
2.238465571184277692e-01,5.099999999999999672e-02
2.335945800868675648e-01,5.800000000000000294e-02
2.433426030553073049e-01,6.199999999999999956e-02
2.530906260237471006e-01,6.900000000000000577e-02
2.628386489921867852e-01,7.399999999999999634e-02
2.725866719606265809e-01,8.100000000000000255e-02
2.823346949290663765e-01,8.400000000000000522e-02
2.920827178975060612e-01,8.799999999999999489e-02
3.018307408659458568e-01,9.500000000000000111e-02
3.115787638343856525e-01,9.900000000000000466e-02
3.213267868028253926e-01,1.049999999999999961e-01
3.310748097712651328e-01,1.110000000000000014e-01
3.408228327397049284e-01,1.199999999999999956e-01
3.505708557081446686e-01,1.290000000000000036e-01
3.603188786765844087e-01,1.340000000000000080e-01
3.700669016450242044e-01,1.380000000000000115e-01
3.798149246134640000e-01,1.469999999999999918e-01
3.895629475819036847e-01,1.570000000000000007e-01
3.993109705503434803e-01,1.620000000000000051e-01
4.090589935187832760e-01,1.670000000000000095e-01
4.188070164872230161e-01,1.749999999999999889e-01
4.285550394556627563e-01,1.869999999999999996e-01
4.383030624241025519e-01,1.920000000000000040e-01
4.480510853925422921e-01,2.000000000000000111e-01
4.577991083609820322e-01,2.069999999999999896e-01
4.675471313294218279e-01,2.179999999999999993e-01
4.772951542978616235e-01,2.280000000000000082e-01
4.870431772663013636e-01,2.449999999999999956e-01
4.967912002347411593e-01,2.550000000000000044e-01
5.065392232031808994e-01,2.660000000000000142e-01
5.162872461716205841e-01,2.720000000000000195e-01
5.260352691400604908e-01,2.849999999999999756e-01
5.357832921085001754e-01,2.939999999999999836e-01
5.455313150769398600e-01,3.049999999999999933e-01
5.552793380453797667e-01,3.210000000000000075e-01
5.650273610138194513e-01,3.360000000000000209e-01
5.747753839822591360e-01,3.469999999999999751e-01
5.845234069506990426e-01,3.579999999999999849e-01
5.942714299191387273e-01,3.679999999999999938e-01
6.040194528875784119e-01,3.890000000000000124e-01
6.137674758560183186e-01,3.990000000000000213e-01
6.235154988244580032e-01,4.199999999999999845e-01
6.332635217928977989e-01,4.390000000000000013e-01
6.430115447613375945e-01,4.560000000000000164e-01
6.527595677297772792e-01,4.719999999999999751e-01
6.625075906982170748e-01,4.819999999999999840e-01
6.722556136666568705e-01,4.949999999999999956e-01
6.820036366350965551e-01,5.080000000000000071e-01
6.917516596035364618e-01,5.190000000000000169e-01
7.014996825719761464e-01,5.350000000000000311e-01
7.112477055404158310e-01,5.470000000000000417e-01
7.209957285088557377e-01,5.590000000000000524e-01
7.307437514772954223e-01,5.709999999999999520e-01
7.404917744457351070e-01,5.889999999999999680e-01
7.502397974141750137e-01,6.039999999999999813e-01
7.599878203826146983e-01,6.119999999999999885e-01
7.697358433510543829e-01,6.290000000000000036e-01
7.794838663194942896e-01,6.380000000000000115e-01
7.892318892879339742e-01,6.570000000000000284e-01
7.989799122563737699e-01,6.710000000000000409e-01
8.087279352248135655e-01,6.810000000000000497e-01
8.184759581932532502e-01,6.999999999999999556e-01
8.282239811616930458e-01,7.149999999999999689e-01
8.379720041301328415e-01,7.299999999999999822e-01
8.477200270985725261e-01,7.469999999999999973e-01
8.574680500670123218e-01,7.650000000000000133e-01
8.672160730354521174e-01,7.800000000000000266e-01
8.769640960038918021e-01,7.930000000000000382e-01
8.867121189723317087e-01,8.070000000000000506e-01
8.964601419407713934e-01,8.249999999999999556e-01
9.062081649092110780e-01,8.369999999999999662e-01
9.159561878776509847e-01,8.549999999999999822e-01
9.257042108460906693e-01,8.719999999999999973e-01
9.354522338145303539e-01,8.890000000000000124e-01
9.452002567829702606e-01,9.080000000000000293e-01
9.549482797514099452e-01,9.220000000000000417e-01
9.646963027198497409e-01,9.399999999999999467e-01
9.744443256882895366e-01,9.559999999999999609e-01
9.841923486567292212e-01,9.729999999999999760e-01
9.939403716251691279e-01,1.000000000000000000e+00
