3.801813268625300890e-02,8.000000000000000000e+00
8.731956539605556511e-02,7.000000000000000000e+00
1.366209981058581213e-01,1.700000000000000000e+01
1.859224308156606775e-01,2.100000000000000000e+01
2.352238635254632337e-01,2.900000000000000000e+01
2.845252962352657899e-01,2.500000000000000000e+01
3.338267289450683739e-01,3.600000000000000000e+01
3.831281616548709024e-01,4.300000000000000000e+01
4.324295943646734863e-01,4.300000000000000000e+01
4.817310270744760148e-01,5.700000000000000000e+01
5.310324597842785987e-01,6.100000000000000000e+01
5.803338924940810717e-01,5.400000000000000000e+01
6.296353252038837667e-01,6.500000000000000000e+01
6.789367579136862396e-01,6.700000000000000000e+01
7.282381906234887126e-01,7.400000000000000000e+01
7.775396233332914075e-01,5.800000000000000000e+01
8.268410560430938805e-01,6.800000000000000000e+01
8.761424887528965755e-01,7.200000000000000000e+01
9.254439214626990484e-01,9.100000000000000000e+01
9.747453541725015214e-01,1.040000000000000000e+02
