4.838214368651205105e-02,2.000000000000000000e+00
9.712225852871086973e-02,8.000000000000000000e+00
1.458623733709096815e-01,1.600000000000000000e+01
1.946024882131085210e-01,1.900000000000000000e+01
2.433426030553073327e-01,2.900000000000000000e+01
2.920827178975061722e-01,2.500000000000000000e+01
3.408228327397049284e-01,3.500000000000000000e+01
3.895629475819037957e-01,3.300000000000000000e+01
4.383030624241025519e-01,4.000000000000000000e+01
4.870431772663014192e-01,5.900000000000000000e+01
5.357832921085001754e-01,5.500000000000000000e+01
5.845234069506990426e-01,6.800000000000000000e+01
6.332635217928979099e-01,8.300000000000000000e+01
6.820036366350966661e-01,6.300000000000000000e+01
7.307437514772954223e-01,6.900000000000000000e+01
7.794838663194942896e-01,6.700000000000000000e+01
8.282239811616931568e-01,7.600000000000000000e+01
8.769640960038920241e-01,7.800000000000000000e+01
9.257042108460907803e-01,8.300000000000000000e+01
9.744443256882895366e-01,9.200000000000000000e+01
