4.580423307682496975e-02,5.000000000000000000e+00
9.471499930926491340e-02,6.000000000000000000e+00
1.436257655417048640e-01,1.100000000000000000e+01
1.925365317741448146e-01,1.600000000000000000e+01
2.414472980065847652e-01,1.400000000000000000e+01
2.903580642390246602e-01,3.100000000000000000e+01
3.392688304714646108e-01,4.100000000000000000e+01
3.881795967039045614e-01,3.800000000000000000e+01
4.370903629363445120e-01,3.800000000000000000e+01
4.860011291687844626e-01,3.700000000000000000e+01
5.349118954012244131e-01,5.600000000000000000e+01
5.838226616336643637e-01,6.500000000000000000e+01
6.327334278661043143e-01,6.500000000000000000e+01
6.816441940985442649e-01,7.500000000000000000e+01
7.305549603309842155e-01,6.600000000000000000e+01
7.794657265634241661e-01,8.500000000000000000e+01
8.283764927958641167e-01,9.500000000000000000e+01
8.772872590283040672e-01,7.100000000000000000e+01
9.261980252607440178e-01,8.800000000000000000e+01
9.751087914931839684e-01,9.700000000000000000e+01
